ID,SKU,Type,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Regular Price,Sale Price
,MD2072_d1e6b1,variation,Vizon Vatkalı Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2072,,,,,,0,Beden,36,,,,,,,,,44.99,
,MD2072_d55302,variation,Vizon Vatkalı Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2072,,,,,,0,Beden,38,,,,,,,,,44.99,
,MD2073,variable,Siyah Kesikli Basic,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/976/photo-2020-04-22-14-40-50.jpg,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2073_857cf0,variation,Siyah Kesikli Basic,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2073,,,,,,0,Beden,L,,,,,,,,,34.9,
,MD2073_91fce1,variation,Siyah Kesikli Basic,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2073,,,,,,0,Beden,M,,,,,,,,,34.9,
,MD2073_988482,variation,Siyah Kesikli Basic,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2073,,,,,,0,Beden,S,,,,,,,,,34.9,
,MD2074,variable,Beyaz Kesikli Basic,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/980/photo-2020-05-01-12-01-30-1.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/980/photo-2020-05-01-12-01-30.jpg",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2074_05dcf1,variation,Beyaz Kesikli Basic,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2074,,,,,,0,Beden,M,,,,,,,,,34.99,
,MD2074_0984c2,variation,Beyaz Kesikli Basic,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2074,,,,,,0,Beden,S,,,,,,,,,34.99,
,MD2074_f05080,variation,Beyaz Kesikli Basic,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2074,,,,,,0,Beden,L,,,,,,,,,34.99,
,MD2075,variable,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,93,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/984/img-1641.jpg,https://st1.myideasoft.com/idea/ek/76/myassets/products/984/img-1640.jpg",,,,,,,,,0,Beden,"25, 26, 28, 30, 32",1,,,,,,,,,
,MD2075_79f6e0,variation,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,20,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2075,,,,,,0,Beden,25,,,,,,,,,59.99,
,MD2075_81a7f1,variation,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,16,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2075,,,,,,0,Beden,26,,,,,,,,,59.99,
,MD2075_8478b2,variation,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,19,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2075,,,,,,0,Beden,28,,,,,,,,,59.99,
,MD2075_878323,variation,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,19,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2075,,,,,,0,Beden,30,,,,,,,,,59.99,
,MD2075_8a5054,variation,Beyaz Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,19,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2075,,,,,,0,Beden,32,,,,,,,,,59.99,
,MD2076,variable,Lila Pötikareli Mini Elbise,1,0,visible,,,,,taxable,,1,24,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/990/img-2324.JPG,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2076_22e330,variation,Lila Pötikareli Mini Elbise,1,0,visible,,,,,taxable,,1,10,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2076,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD2076_2a8861,variation,Lila Pötikareli Mini Elbise,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2076,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD2076_2e2f72,variation,Lila Pötikareli Mini Elbise,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2076,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD2077,variable,Siyah Spor Tayt,1,0,visible,,,,,taxable,,1,11,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Leggings",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/994/img-2374.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/994/img-2375.jpg,https://st3.myideasoft.com/idea/ek/76/myassets/products/994/img-2373.jpg",,,,,,,,,0,Beden,"M, S, XS",1,,,,,,,,,
,MD2077_605c10,variation,Siyah Spor Tayt,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Leggings",,,,,,MD2077,,,,,,0,Beden,M,,,,,,,,,39.99,
,MD2077_76ef41,variation,Siyah Spor Tayt,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Leggings",,,,,,MD2077,,,,,,0,Beden,S,,,,,,,,,39.99,
,MD2077_79d582,variation,Siyah Spor Tayt,1,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Leggings",,,,,,MD2077,,,,,,0,Beden,XS,,,,,,,,,39.99,
,MD2078,variable,Fırfırlı Etek Takım,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/998/img-2403.jpg,https://st3.myideasoft.com/idea/ek/76/myassets/products/998/img-2410.jpg,https://st1.myideasoft.com/idea/ek/76/myassets/products/998/img-2420.jpg,https://st1.myideasoft.com/idea/ek/76/myassets/products/998/img-2411.jpg",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2078_88a550,variation,Fırfırlı Etek Takım,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2078,,,,,,0,Beden,L,,,,,,,,,159.99,
,MD2078_959331,variation,Fırfırlı Etek Takım,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2078,,,,,,0,Beden,M,,,,,,,,,159.99,
,MD2078_99b7b2,variation,Fırfırlı Etek Takım,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2078,,,,,,0,Beden,S,,,,,,,,,159.99,
,MD2079,variable,Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/002/whatsapp-image-2020-05-09-at-21-20-05.jpeg,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2079_1e3f60,variation,Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2079,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD2079_2d3ad1,variation,Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2079,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD2079_310cb2,variation,Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2079,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD2080,variable,Siyah Yırtmaçlı Elbise,1,0,visible,,,,,taxable,,1,49,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/006/ae7c9754-5dcf-4a82-88b6-47ccb8985d1a.JPG,https://st1.myideasoft.com/idea/ek/76/myassets/products/006/7049835e-a291-4fa1-894a-7f66ef59296b.JPG,https://st3.myideasoft.com/idea/ek/76/myassets/products/006/ee38c08c-e49c-4ab2-a321-39f3114e6dab.JPG,https://st2.myideasoft.com/idea/ek/76/myassets/products/006/f020e8fd-8013-41c0-912a-74eb9915fc2a.JPG",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2080_296410,variation,Siyah Yırtmaçlı Elbise,1,0,visible,,,,,taxable,,1,18,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2080,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD2080_355b81,variation,Siyah Yırtmaçlı Elbise,1,0,visible,,,,,taxable,,1,14,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2080,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD2080_3a82f2,variation,Siyah Yırtmaçlı Elbise,1,0,visible,,,,,taxable,,1,17,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2080,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD2081,variable,Kırmızı Astarlı Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/010/photo-2020-05-09-18-02-08.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/010/photo-2020-05-09-18-02-10-1.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/010/photo-2020-05-09-18-02-10.jpg",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2082,variable,Puma Baskılı Beyaz Basic Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/014/photo-2020-05-17-20-21-47-1.jpg,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2082_8d3de0,variation,Puma Baskılı Beyaz Basic Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2082,,,,,,0,Beden,L,,,,,,,,,39.99,
,MD2082_92ea51,variation,Puma Baskılı Beyaz Basic Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2082,,,,,,0,Beden,M,,,,,,,,,39.99,
,MD2082_961962,variation,Puma Baskılı Beyaz Basic Tişört,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > T-shirts, All products > Clothing > Tops",,,,,,MD2082,,,,,,0,Beden,S,,,,,,,,,39.99,
,MD2083,variable,Triko Crop,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/018/img-2541.jpg,,,,,,,,,0,RENK,"BEYAZ, SİYAH",1,,,,,,,,,
,MD2083_e5d460,variation,Triko Crop,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD2083,,,,,,0,RENK,BEYAZ,,,,,,,,,49.99,
,MD2083_ef7ee1,variation,Triko Crop,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD2083,,,,,,0,RENK,SİYAH,,,,,,,,,49.99,
,MD2084,variable,Kot Detaylı Trençkot,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/021/photo-2020-05-12-17-24-34.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/021/photo-2020-05-12-17-24-35-1.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/021/photo-2020-05-12-17-24-35.jpg",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2084_718070,variation,Kot Detaylı Trençkot,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD2084,,,,,,0,Beden,L,,,,,,,,,199.99,
,MD2084_902ab1,variation,Kot Detaylı Trençkot,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD2084,,,,,,0,Beden,M,,,,,,,,,199.99,
,MD2084_933532,variation,Kot Detaylı Trençkot,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD2084,,,,,,0,Beden,S,,,,,,,,,199.99,
,MD2085,variable,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,89,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/025/img-1645.jpg,,,,,,,,,0,Beden,"25, 26, 28, 30, 32",1,,,,,,,,,
,MD2085_a00a70,variation,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,19,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2085,,,,,,0,Beden,25,,,,,,,,,59.99,
,MD2085_a73d31,variation,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,17,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2085,,,,,,0,Beden,26,,,,,,,,,59.99,
,MD2085_aaab92,variation,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,16,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2085,,,,,,0,Beden,28,,,,,,,,,59.99,
,MD2085_ae3c03,variation,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,18,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2085,,,,,,0,Beden,30,,,,,,,,,59.99,
,MD2085_b1a494,variation,Yüksek Bel Toparlayıcı Jean,1,0,visible,,,,,taxable,,1,19,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2085,,,,,,0,Beden,32,,,,,,,,,59.99,
,MD2086,variable,Kolları Volalı Mini Elbise,1,0,visible,,,,,taxable,,1,22,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/037/662063ad-1993-443d-982e-8690756b716e.JPG,https://st3.myideasoft.com/idea/ek/76/myassets/products/037/5d376a92-07cf-4783-aaab-facae5b4d7c3.JPG",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2087,variable,Beyaz Saten Nike Baskılı Eşofman Alt,1,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/041/c1ae7a2e-aea1-421e-8333-b8cfd9033662.JPG,https://st2.myideasoft.com/idea/ek/76/myassets/products/041/283db96d-4098-4d6f-b675-09e1135eff09.JPG",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2087_0887b1,variation,Beyaz Saten Nike Baskılı Eşofman Alt,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2087,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD2087_0e9752,variation,Beyaz Saten Nike Baskılı Eşofman Alt,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2087,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD2087_ed9790,variation,Beyaz Saten Nike Baskılı Eşofman Alt,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2087,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD2088,variable,Renkli Eşofman Alt,1,0,visible,,,,,taxable,,1,9,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/045/photo-2020-05-14-12-45-39.jpg,https://st3.myideasoft.com/idea/ek/76/myassets/products/045/photo-2020-05-14-12-45-38.jpg,https://st1.myideasoft.com/idea/ek/76/myassets/products/045/photo-2020-05-14-12-45-39-1.jpg,https://st2.myideasoft.com/idea/ek/76/myassets/products/045/photo-2020-05-14-12-45-40-1.jpg",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2088_981e50,variation,Renkli Eşofman Alt,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2088,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD2088_9de0d1,variation,Renkli Eşofman Alt,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2088,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD2088_a0f9f2,variation,Renkli Eşofman Alt,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2088,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD2089,variable,Taş Renk Yüksek Bel Mom Jean,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/049/28567559-a2ab-4010-bfcd-4347cd6f0a48.JPG,https://st2.myideasoft.com/idea/ek/76/myassets/products/049/5f3374a5-7966-4e57-8304-385407bb77c9.JPG,https://st3.myideasoft.com/idea/ek/76/myassets/products/049/7cca2907-3457-413b-ab01-e5791f531252.JPG,https://st2.myideasoft.com/idea/ek/76/myassets/products/049/88dbc4cc-448c-40e2-ac4a-dec7b3b0ae58.JPG",,,,,,,,,0,Beden,"34, 36, 38, 40",1,,,,,,,,,
,MD2089_593000,variation,Taş Renk Yüksek Bel Mom Jean,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2089,,,,,,0,Beden,34,,,,,,,,,109.99,
,MD2089_685771,variation,Taş Renk Yüksek Bel Mom Jean,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2089,,,,,,0,Beden,36,,,,,,,,,109.99,
,MD2089_6b8eb2,variation,Taş Renk Yüksek Bel Mom Jean,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2089,,,,,,0,Beden,38,,,,,,,,,109.99,
,MD2089_6ec3f3,variation,Taş Renk Yüksek Bel Mom Jean,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2089,,,,,,0,Beden,40,,,,,,,,,109.99,
,MD2090,variable,Kırmızı Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/055/photo-2020-05-16-18-28-01.jpg,https://st1.myideasoft.com/idea/ek/76/myassets/products/055/photo-2020-05-16-18-14-06.jpg",,,,,,,,,0,Beden,"M, S",1,,,,,,,,,
,MD2090_462d70,variation,Kırmızı Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2090,,,,,,0,Beden,M,,,,,,,,,99.99,
,MD2090_4db371,variation,Kırmızı Puantiyeli Mini Elbise,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD2090,,,,,,0,Beden,S,,,,,,,,,99.99,
,MD2091,variable,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,129,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/058/img-1646.jpg,,,,,,,,,0,Beden,"25, 26, 28, 30, 32",1,,,,,,,,,
,MD2091_87f920,variation,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,20,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2091,,,,,,0,Beden,25,,,,,,,,,59.99,
,MD2091_905be1,variation,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,20,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2091,,,,,,0,Beden,26,,,,,,,,,59.99,
,MD2091_93f552,variation,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,29,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2091,,,,,,0,Beden,28,,,,,,,,,59.99,
,MD2091_97a3f3,variation,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,30,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2091,,,,,,0,Beden,30,,,,,,,,,59.99,
,MD2091_9b0b24,variation,Antrasit Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,30,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2091,,,,,,0,Beden,32,,,,,,,,,59.99,
,MD2092,variable,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,126,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/064/img-2732-1.jpg,,,,,,,,,0,Beden,"25, 26, 28, 30, 32",1,,,,,,,,,
,MD2092_9a1150,variation,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,12,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2092,,,,,,0,Beden,25,,,,,,,,,59.99,
,MD2092_a05211,variation,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,15,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2092,,,,,,0,Beden,26,,,,,,,,,59.99,
,MD2092_a38d82,variation,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,13,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2092,,,,,,0,Beden,28,,,,,,,,,59.99,
,MD2092_a871a3,variation,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,37,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2092,,,,,,0,Beden,30,,,,,,,,,59.99,
,MD2092_abc7c4,variation,Siyah Toparlayıcı Pantolon,1,0,visible,,,,,taxable,,1,49,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD2092,,,,,,0,Beden,32,,,,,,,,,59.99,
,MD2093,variable,Nude Bodysuit,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/070/c7657b9c-91ce-4cab-80ff-12c3b7a8265f.JPG,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD2093_8599d0,variation,Nude Bodysuit,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD2093,,,,,,0,Beden,L,,,,,,,,,34.99,
,MD2093_8bcb41,variation,Nude Bodysuit,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD2093,,,,,,0,Beden,M,,,,,,,,,34.99,
,MD2093_90c8d2,variation,Nude Bodysuit,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD2093,,,,,,0,Beden,S,,,,,,,,,34.99,
